name,latitude,longitude,poi_type,category,district,state
Unknown,3.0132755500007886,101.42848104999942,retail,shopping,Klang,Selangor
Unknown,3.013342451797267,101.42849322998435,retail,shopping,Klang,Selangor
Unknown,3.0134093482043114,101.42850537001448,retail,shopping,Klang,Selangor
Unknown,3.012819829928934,101.42839827558429,retail,shopping,Klang,Selangor
Unknown,3.0127517018507146,101.42838592992372,retail,shopping,Klang,Selangor
Unknown,3.01268357007253,101.4283735744023,retail,shopping,Klang,Selangor
Unknown,3.012615428077435,101.42836114565968,retail,shopping,Klang,Selangor
Unknown,3.0125473018507147,101.42834882992372,retail,shopping,Klang,Selangor
Unknown,3.01247920000081,101.42833644999943,retail,shopping,Klang,Selangor
Unknown,3.012411079917672,101.42832402559446,retail,shopping,Klang,Selangor
Unknown,3.012813250000589,101.42866644999944,retail,shopping,Klang,Selangor
Unknown,3.012758730692785,101.42865652087671,retail,shopping,Klang,Selangor
Unknown,3.012704169308396,101.42864667912224,retail,shopping,Klang,Selangor
Unknown,3.0126496500005904,101.42863674999948,retail,shopping,Klang,Selangor
Unknown,3.0125951500005907,101.42862684999947,retail,shopping,Klang,Selangor
Unknown,3.0125406306927847,101.4286169208767,retail,shopping,Klang,Selangor
Unknown,3.012486100000589,101.42860704999948,retail,shopping,Klang,Selangor
Unknown,3.0124316000005886,101.42859714999948,retail,shopping,Klang,Selangor
Unknown,3.012377100000589,101.42858724999948,retail,shopping,Klang,Selangor
Unknown,3.0123225500005906,101.42857734999946,retail,shopping,Klang,Selangor
Unknown,3.012199338645149,101.42915444585212,retail,shopping,Klang,Selangor
Unknown,3.012283400000639,101.42916539999952,retail,shopping,Klang,Selangor
Unknown,3.01234345000064,101.42917629999953,retail,shopping,Klang,Selangor
Unknown,3.01240350000064,101.42918719999952,retail,shopping,Klang,Selangor
Unknown,3.012463550000639,101.42919809999952,retail,shopping,Klang,Selangor
Unknown,3.012523600000641,101.42920899999952,retail,shopping,Klang,Selangor
Unknown,3.0125836500006398,101.42921989999957,retail,shopping,Klang,Selangor
Unknown,3.0126437000006403,101.42923079999954,retail,shopping,Klang,Selangor
Unknown,3.0127037500006386,101.42924169999952,retail,shopping,Klang,Selangor
Unknown,3.012763800000642,101.42925259999956,retail,shopping,Klang,Selangor
Unknown,3.0128238500006383,101.4292634999995,retail,shopping,Klang,Selangor
Unknown,3.01288386998248,101.42927442505317,retail,shopping,Klang,Selangor
Unknown,3.0129024317836,101.4295150552457,retail,shopping,Klang,Selangor
Unknown,3.0128431981942256,101.42950432002628,retail,shopping,Klang,Selangor
Unknown,3.012784001807008,101.42949357997284,retail,shopping,Klang,Selangor
Unknown,3.012724768217636,101.42948284475342,retail,shopping,Klang,Selangor
Unknown,3.0126655518018928,101.42947207998596,retail,shopping,Klang,Selangor
Unknown,3.012606328170027,101.4294612952933,retail,shopping,Klang,Selangor
Unknown,3.012547101807008,101.42945057997284,retail,shopping,Klang,Selangor
Unknown,3.012487900000617,101.42943979999956,retail,shopping,Klang,Selangor
Unknown,3.012428700000616,101.42942904999954,retail,shopping,Klang,Selangor
Unknown,3.012369500000615,101.42941829999954,retail,shopping,Klang,Selangor
Unknown,3.012310300000617,101.42940754999954,retail,shopping,Klang,Selangor
Unknown,3.0122510799652416,101.42939677527862,retail,shopping,Klang,Selangor
Unknown,3.013058998241501,101.42930046997022,retail,shopping,Klang,Selangor
Unknown,3.0131188000006346,101.42931134999952,retail,shopping,Klang,Selangor
Unknown,3.013178601759769,101.42932223002884,retail,shopping,Klang,Selangor
Unknown,3.013238398241501,101.4293330699702,retail,shopping,Klang,Selangor
Unknown,3.0132982000006354,101.42934394999952,retail,shopping,Klang,Selangor
Unknown,3.01335800175977,101.42935483002886,retail,shopping,Klang,Selangor
Unknown,3.013417828273277,101.42936564489108,retail,shopping,Klang,Selangor
Unknown,3.0134776500006364,101.42937654999956,retail,shopping,Klang,Selangor
Unknown,3.0135374517547118,101.42938743004188,retail,shopping,Klang,Selangor
Unknown,3.013597268208984,101.42939829504373,retail,shopping,Klang,Selangor
Unknown,3.013657100000636,101.42940914999954,retail,shopping,Klang,Selangor
Unknown,3.0137169017597687,101.42942003002884,retail,shopping,Klang,Selangor
Unknown,3.013758227933681,101.42966192664444,retail,shopping,Klang,Selangor
Unknown,3.013669450000633,101.4296487999995,retail,shopping,Klang,Selangor
Unknown,3.0136104500006327,101.42963809999952,retail,shopping,Klang,Selangor
Unknown,3.0135514500006324,101.4296273999995,retail,shopping,Klang,Selangor
Unknown,3.013492450000633,101.42961669999951,retail,shopping,Klang,Selangor
Unknown,3.0134334516435635,101.42960598017171,retail,shopping,Klang,Selangor
Unknown,3.0133744483577023,101.42959521982726,retail,shopping,Klang,Selangor
Unknown,3.0133154500006327,101.4295844999995,retail,shopping,Klang,Selangor
Unknown,3.0132564500006334,101.42957379999947,retail,shopping,Klang,Selangor
Unknown,3.013197451643564,101.42956308017176,retail,shopping,Klang,Selangor
Unknown,3.0131384500006333,101.4295523499995,retail,shopping,Klang,Selangor
Unknown,3.013079450000633,101.42954164999954,retail,shopping,Klang,Selangor
Unknown,3.0120697890526085,101.42975757687552,retail,shopping,Klang,Selangor
Unknown,3.01213620000054,101.42976549999956,retail,shopping,Klang,Selangor
Unknown,3.012190150000539,101.42977529999958,retail,shopping,Klang,Selangor
Unknown,3.0122441000005398,101.42978509999956,retail,shopping,Klang,Selangor
Unknown,3.0122980500005387,101.42979489999958,retail,shopping,Klang,Selangor
Unknown,3.01235200000054,101.42980469999956,retail,shopping,Klang,Selangor
Unknown,3.01240595000054,101.42981449999958,retail,shopping,Klang,Selangor
Unknown,3.01245990000054,101.42982429999957,retail,shopping,Klang,Selangor
Unknown,3.01251390000054,101.42983409999955,retail,shopping,Klang,Selangor
Unknown,3.012567850000538,101.42984389999955,retail,shopping,Klang,Selangor
Unknown,3.01262180000054,101.42985369999955,retail,shopping,Klang,Selangor
Unknown,3.012675750000539,101.42986349999956,retail,shopping,Klang,Selangor
Unknown,3.012729700000541,101.42987329999958,retail,shopping,Klang,Selangor
Unknown,3.0127837000005395,101.42988309999954,retail,shopping,Klang,Selangor
Unknown,3.012797400000552,101.43013049999956,retail,shopping,Klang,Selangor
Unknown,3.0127433985423706,101.43012066957924,retail,shopping,Klang,Selangor
Unknown,3.012689350000554,101.43011084999954,retail,shopping,Klang,Selangor
Unknown,3.0126353000005524,101.43010104999954,retail,shopping,Klang,Selangor
Unknown,3.012581300000553,101.43009124999956,retail,shopping,Klang,Selangor
Unknown,3.0125273000005524,101.43008144999958,retail,shopping,Klang,Selangor
Unknown,3.012473301458736,101.43007163041985,retail,shopping,Klang,Selangor
Unknown,3.012419300000553,101.43006179999952,retail,shopping,Klang,Selangor
Unknown,3.012365298542369,101.43005196957922,retail,shopping,Klang,Selangor
Unknown,3.0123112500005536,101.43004214999954,retail,shopping,Klang,Selangor
Unknown,3.012257200000552,101.43003234999956,retail,shopping,Klang,Selangor
Unknown,3.012203200000553,101.43002254999952,retail,shopping,Klang,Selangor
Unknown,3.012149201458736,101.43001273041985,retail,shopping,Klang,Selangor
Unknown,3.012095200000553,101.43000289999956,retail,shopping,Klang,Selangor
Unknown,3.011960601480828,101.43036795872804,retail,shopping,Klang,Selangor
Unknown,3.01202554858343,101.43037531952452,retail,shopping,Klang,Selangor
Unknown,3.012079819526924,101.43038522786394,retail,shopping,Klang,Selangor
Unknown,3.0121340818897275,101.43039505259443,retail,shopping,Klang,Selangor
Unknown,3.0121883485834298,101.4304049195245,retail,shopping,Klang,Selangor
Unknown,3.012242601411634,101.43041478048352,retail,shopping,Klang,Selangor
Unknown,3.0122968485834307,101.43042461952454,retail,shopping,Klang,Selangor
Unknown,3.012351150000564,101.43043449999956,retail,shopping,Klang,Selangor
Unknown,3.0124054014116344,101.43044438048352,retail,shopping,Klang,Selangor
Unknown,3.0124596485834307,101.43045421952452,retail,shopping,Klang,Selangor
Unknown,3.012513931898577,101.43046405261138,retail,shopping,Klang,Selangor
Unknown,3.01256816810255,101.43047394738764,retail,shopping,Klang,Selangor
Unknown,3.012622451417697,101.4304837804745,retail,shopping,Klang,Selangor
Unknown,3.0126767304884248,101.43049362212231,retail,shopping,Klang,Selangor
Unknown,3.012685950000533,101.4307398499996,retail,shopping,Klang,Selangor
Unknown,3.012632019761069,101.4307300764034,retail,shopping,Klang,Selangor
Unknown,3.012578080240002,101.43072022359574,retail,shopping,Klang,Selangor
Unknown,3.012524150000534,101.43071044999958,retail,shopping,Klang,Selangor
Unknown,3.0124702197610693,101.4307006764034,retail,shopping,Klang,Selangor
Unknown,3.012416300000535,101.43069084999956,retail,shopping,Klang,Selangor
Unknown,3.012362380240001,101.43068102359577,retail,shopping,Klang,Selangor
Unknown,3.012308450000534,101.43067124999958,retail,shopping,Klang,Selangor
Unknown,3.0122545197610693,101.43066147640342,retail,shopping,Klang,Selangor
Unknown,3.0122006000005346,101.43065164999956,retail,shopping,Klang,Selangor
Unknown,3.012146680240001,101.43064182359576,retail,shopping,Klang,Selangor
Unknown,3.012092748410661,101.43063206976454,retail,shopping,Klang,Selangor
Unknown,3.012038819761228,101.43062232641888,retail,shopping,Klang,Selangor
Unknown,3.011984900000535,101.43061249999955,retail,shopping,Klang,Selangor
Unknown,3.012953851541948,101.42990213030735,retail,shopping,Klang,Selangor
Unknown,3.0130075484591248,101.42991186969176,retail,shopping,Klang,Selangor
Unknown,3.0130612500005367,101.42992164999956,retail,shopping,Klang,Selangor
Unknown,3.0131149500005363,101.42993139999956,retail,shopping,Klang,Selangor
Unknown,3.013168650000537,101.42994114999956,retail,shopping,Klang,Selangor
Unknown,3.013222350000536,101.42995089999955,retail,shopping,Klang,Selangor
Unknown,3.013276050000536,101.42996064999954,retail,shopping,Klang,Selangor
Unknown,3.013329719696931,101.42997042679774,retail,shopping,Klang,Selangor
Unknown,3.0133833803069208,101.42998012321178,retail,shopping,Klang,Selangor
Unknown,3.013437050000537,101.42998989999955,retail,shopping,Klang,Selangor
Unknown,3.0134907500005363,101.42999964999956,retail,shopping,Klang,Selangor
Unknown,3.0135444500005364,101.43000939999956,retail,shopping,Klang,Selangor
Unknown,3.0135981500005364,101.43001914999957,retail,shopping,Klang,Selangor
Unknown,3.013651851541948,101.4300289303074,retail,shopping,Klang,Selangor
Unknown,3.013674922007584,101.4302745234802,retail,shopping,Klang,Selangor
Unknown,3.01360980000055,101.43026719999952,retail,shopping,Klang,Selangor
Unknown,3.0135560195523854,101.43025742765737,retail,shopping,Klang,Selangor
Unknown,3.0135022500005517,101.43024764999954,retail,shopping,Klang,Selangor
Unknown,3.0134484500005514,101.43023789999954,retail,shopping,Klang,Selangor
Unknown,3.013394680448714,101.43022807234172,retail,shopping,Klang,Selangor
Unknown,3.0133409195549747,101.43021837766796,retail,shopping,Klang,Selangor
Unknown,3.013287150000551,101.43020859999952,retail,shopping,Klang,Selangor
Unknown,3.013233350000553,101.43019879999954,retail,shopping,Klang,Selangor
Unknown,3.013179550000552,101.43018904999953,retail,shopping,Klang,Selangor
Unknown,3.01312580000055,101.43017929999957,retail,shopping,Klang,Selangor
Unknown,3.013072050000551,101.43016954999952,retail,shopping,Klang,Selangor
Unknown,3.013018250000551,101.43015979999954,retail,shopping,Klang,Selangor
Unknown,3.012964450000552,101.43014999999956,retail,shopping,Klang,Selangor
Unknown,3.0128416483742857,101.43051406980514,retail,shopping,Klang,Selangor
Unknown,3.0128957801965544,101.43052387391624,retail,shopping,Klang,Selangor
Unknown,3.0129499214297497,101.43053375628294,retail,shopping,Klang,Selangor
Unknown,3.013004048374286,101.43054356980517,retail,shopping,Klang,Selangor
Unknown,3.0130581801965524,101.43055337391624,retail,shopping,Klang,Selangor
Unknown,3.01311232142975,101.43056325628294,retail,shopping,Klang,Selangor
Unknown,3.0131664483742857,101.43057306980516,retail,shopping,Klang,Selangor
Unknown,3.013220550000534,101.43058289999958,retail,shopping,Klang,Selangor
Unknown,3.013274701633057,101.43059273018558,retail,shopping,Klang,Selangor
Unknown,3.0133288483742864,101.43060256980516,retail,shopping,Klang,Selangor
Unknown,3.0133829500005334,101.43061239999956,retail,shopping,Klang,Selangor
Unknown,3.013437081824531,101.430622204111,retail,shopping,Klang,Selangor
Unknown,3.01349121817654,101.43063209588816,retail,shopping,Klang,Selangor
Unknown,3.013545350000534,101.4306418999996,retail,shopping,Klang,Selangor
Unknown,3.0135638708047026,101.43089390134293,retail,shopping,Klang,Selangor
Unknown,3.0134961500005124,101.43088579999964,retail,shopping,Klang,Selangor
Unknown,3.0134427000005117,101.43087609999962,retail,shopping,Klang,Selangor
Unknown,3.0133892500005133,101.43086639999962,retail,shopping,Klang,Selangor
Unknown,3.013335769911285,101.4308567254402,retail,shopping,Klang,Selangor
Unknown,3.0132823300897407,101.43084697455896,retail,shopping,Klang,Selangor
Unknown,3.013228871621456,101.43083730551824,retail,shopping,Klang,Selangor
Unknown,3.0131754300899183,101.4308275245746,retail,shopping,Klang,Selangor
Unknown,3.0131219699111083,101.4308178754246,retail,shopping,Klang,Selangor
Unknown,3.0130685300899174,101.4308081245746,retail,shopping,Klang,Selangor
Unknown,3.0130150482826594,101.4307984199202,retail,shopping,Klang,Selangor
Unknown,3.012961600000511,101.4307886999996,retail,shopping,Klang,Selangor
Unknown,3.012908150000512,101.4307789999996,retail,shopping,Klang,Selangor
Unknown,3.012854700000512,101.4307692999996,retail,shopping,Klang,Selangor
Unknown,3.011855025915576,101.43098359592015,retail,shopping,Klang,Selangor
Unknown,3.011918569811426,101.43099007604572,retail,shopping,Klang,Selangor
Unknown,3.0119723500005264,101.4309997999996,retail,shopping,Klang,Selangor
Unknown,3.012026130189627,101.43100952395343,retail,shopping,Klang,Selangor
Unknown,3.012079900000529,101.4310193499996,retail,shopping,Klang,Selangor
Unknown,3.012133700000528,101.43102909999958,retail,shopping,Klang,Selangor
Unknown,3.012187500000528,101.4310388499996,retail,shopping,Klang,Selangor
Unknown,3.0122413000005275,101.4310486499996,retail,shopping,Klang,Selangor
Unknown,3.0122950698143653,101.43105842605593,retail,shopping,Klang,Selangor
Unknown,3.0123488301896275,101.43106812395344,retail,shopping,Klang,Selangor
Unknown,3.0124026000005277,101.4310779499996,retail,shopping,Klang,Selangor
Unknown,3.0124564000005285,101.4310876999996,retail,shopping,Klang,Selangor
Unknown,3.0125102000005275,101.43109744999958,retail,shopping,Klang,Selangor
Unknown,3.012564000000528,101.4311072499996,retail,shopping,Klang,Selangor
Unknown,3.012735351707072,101.43112948009514,retail,shopping,Klang,Selangor
Unknown,3.0127892000005208,101.4311392499996,retail,shopping,Klang,Selangor
Unknown,3.012843050000519,101.4311490499996,retail,shopping,Klang,Selangor
Unknown,3.0128968482939675,101.43115881990408,retail,shopping,Klang,Selangor
Unknown,3.0129506517070714,101.43116858009512,retail,shopping,Klang,Selangor
Unknown,3.013004469914933,101.43117837545913,retail,shopping,Klang,Selangor
Unknown,3.0130583283721037,101.43118809445872,retail,shopping,Klang,Selangor
Unknown,3.0131121500005205,101.43119789999962,retail,shopping,Klang,Selangor
Unknown,3.013165951707072,101.43120768009511,retail,shopping,Klang,Selangor
Unknown,3.013219769914933,101.4312174754591,retail,shopping,Klang,Selangor
Unknown,3.013273628372105,101.43122719445874,retail,shopping,Klang,Selangor
Unknown,3.0133274500005194,101.4312369999996,retail,shopping,Klang,Selangor
Unknown,3.0133812517070715,101.43124678009514,retail,shopping,Klang,Selangor
Unknown,3.0134350699149324,101.43125657545912,retail,shopping,Klang,Selangor
Unknown,3.014038800004374,101.43011134999998,retail,shopping,Klang,Selangor
Unknown,3.014048926226324,101.43005197990684,retail,shopping,Klang,Selangor
Unknown,3.0140589737824,101.42999262009306,retail,shopping,Klang,Selangor
Unknown,3.014069100004366,101.42993324999998,retail,shopping,Klang,Selangor
Unknown,3.014079170095862,101.42987385173114,retail,shopping,Klang,Selangor
Unknown,3.014089276212262,101.429814479907,retail,shopping,Klang,Selangor
Unknown,3.014099323796463,101.4297551200929,retail,shopping,Klang,Selangor
Unknown,3.0141094500043564,101.42969574999998,retail,shopping,Klang,Selangor
Unknown,3.0141195500043607,101.42963634999998,retail,shopping,Klang,Selangor
Unknown,3.014129676212262,101.429576979907,retail,shopping,Klang,Selangor
